Level,,,
Left,,Right,
X,Y,X,Y
Hz,dBSPL,Hz,dBSPL
20,113.786173336158,20,111.706994023105
20.7064368659132,114.244759155079,20.7064368659132,112.204636123886
21.4378263841026,114.244759155079,21.4378263841026,112.204636123886
22.1950499282414,114.638649696487,22.1950499282414,112.636505242102
22.9790200037462,114.638649696487,22.9790200037462,112.636505242102
23.7906813474064,114.978514994666,23.7906813474064,113.012587488694
24.6310120658565,114.978514994666,24.6310120658565,113.012587488694
25.5010248142603,115.273005125692,25.5010248142603,113.341222206678
26.4017680166284,115.273005125692,26.4017680166284,113.341222206678
27.3343271292401,115.52949005409,27.3343271292401,113.629797699366
28.2998259486915,115.754216856219,28.2998259486915,113.884738788924
29.2994279661457,115.754216856219,29.2994279661457,113.884738788924
30.3343377694185,115.952230581696,30.3343377694185,114.111261973752
31.4058024945875,116.127380239504,31.4058024945875,114.313308996747
32.5151133288759,116.127380239504,32.5151133288759,114.313308996747
33.6636070666191,116.282511450931,33.6636070666191,114.49375190857
34.852667720193,116.419769060227,34.852667720193,114.654735880615
36.0837281878414,116.540912738675,36.0837281878414,114.7980273968
37.3582719804156,116.540912738675,37.3582719804156,114.7980273968
38.6778350091046,116.647578804314,38.6778350091046,114.925294801387
40.0440074363117,116.74141150451,40.0440074363117,115.038241471309
41.4584355919074,116.824011308927,41.4584355919074,115.138542079224
42.9228239571681,116.896768931634,42.9228239571681,115.227674393429
44.4389372187905,116.960766834517,44.4389372187905,115.306849715547
46.0086023954584,117.01688403625,46.0086023954584,115.377154874102
47.6337110395232,117.066038690777,47.6337110395232,115.439781846041
49.3162215164521,117.109327952699,49.3162215164521,115.496077613092
51.0581613647904,117.147872328037,51.0581613647904,115.547272826276
52.8616297394821,117.182445934429,52.8616297394821,115.594064089605
54.7287999414934,117.213225789971,54.7287999414934,115.636432263971
56.6619220367865,117.239934653476,56.6619220367865,115.673929208552
58.6633255678009,117.280402427513,58.6633255678009,115.733636957575
60.7354223607092,117.294738120577,60.7354223607092,115.756782586584
62.88070943183,117.305854248159,62.88070943183,115.77640879372
65.1017719967012,117.319719533507,65.1017719967012,115.806438895914
67.4012865854386,117.322883928854,67.4012865854386,115.817105327856
69.7820242681355,117.323277470941,69.7820242681355,115.831243002013
72.2468539941886,117.321003686196,72.2468539941886,115.835285659948
74.798746049576,117.311193695091,74.798746049576,115.836919191196
77.4407756362511,117.30336569401,77.4407756362511,115.834194256158
80.1761265779693,117.282444729943,80.1761265779693,115.822847779006
83.0080951570095,117.256915304614,83.0080951570095,115.806947110344
85.9400940864168,117.228333598883,85.9400940864168,115.787720865258
88.9756566225517,117.195231879791,88.9756566225517,115.76322260973
92.1184408229021,117.176527086995,92.1184408229021,115.748663554687
95.3722339542894,117.114386748117,95.3722339542894,115.698235785947
98.74095705678,117.071809969948,98.74095705678,115.662213598645
102.228669668803,117.027631517023,102.228669668803,115.624210976418
105.839574719169,116.978221189413,105.839574719169,115.581242444424
109.578023591879,116.925035647109,109.578023591879,115.534064271638
113.44852136984,116.843701951917,113.44852136984,115.466119205106
117.45573226379,116.786058871959,117.45573226379,115.423187121703
121.604485232988,116.69728503243,121.604485232988,115.343080771909
125.899779804438,116.611779881917,125.899779804438,115.25557898162
130.346792097648,116.552921147265,130.346792097648,115.196969801089
134.950881062214,116.459676522123,134.950881062214,115.104538957912
139.717594935705,116.362940015217,139.717594935705,115.011775716449
144.652677929671,116.263722526165,144.652677929671,114.920319310095
149.7620771518,116.161813630474,149.7620771518,114.823765612953
155.051949772589,116.023896637794,155.051949772589,114.687794764888
160.528670445143,115.924638737971,160.528670445143,114.593386110787
166.198838987068,115.788162693455,166.198838987068,114.464181642406
172.06928833369,115.681587713084,172.06928833369,114.361576309943
178.147092772209,115.542534550776,178.147092772209,114.229509319026
184.439576466687,115.407117631701,184.439576466687,114.09975892293
190.954322284161,115.267753572191,190.954322284161,113.964856788811
197.699180932512,115.127755950258,197.699180932512,113.828377311484
204.682280421091,114.953671650665,204.682280421091,113.658768242314
211.912035855523,114.810993700995,211.912035855523,113.520702358424
219.397159578477,114.639575046024,219.397159578477,113.353154105574
227.146671668621,114.469086906139,227.146671668621,113.18591234283
235.169910810431,114.297342393598,235.169910810431,113.016008626124
243.476545547932,114.125279771058,243.476545547932,112.847723266642
252.076585935945,113.964293266899,252.076585935945,112.692920178588
260.98039560288,113.761550708003,260.98039560288,112.489167434754
270.198704239605,113.564598559247,270.198704239605,112.295405623214
279.742620529448,113.366596723367,279.742620529448,112.099717269994
289.623645534907,113.173906538948,289.623645534907,111.907664043821
299.853686557209,112.985296455313,299.853686557209,111.721886965371
310.44507148541,112.768443817193,310.44507148541,111.506557689254
321.410563652328,112.551733024423,321.410563652328,111.29060554045
332.763377215226,112.34189143561,332.763377215226,111.08217021322
