Level,,,
Left,,Right,
X,Y,X,Y
Hz,dBSPL,Hz,dBSPL
20,113.631026639925,20,112.441916852718
20.7064368659132,114.082752387534,20.7064368659132,112.912091724045
21.4378263841026,114.082752387534,21.4378263841026,112.912091724045
22.1950499282414,114.46985556131,22.1950499282414,113.316825172851
22.9790200037462,114.46985556131,22.9790200037462,113.316825172851
23.7906813474064,114.80532929012,23.7906813474064,113.66897740879
24.6310120658565,114.80532929012,24.6310120658565,113.66897740879
25.5010248142603,115.099230955698,25.5010248142603,113.978580540103
26.4017680166284,115.099230955698,26.4017680166284,113.978580540103
27.3343271292401,115.358714762943,27.3343271292401,114.252809793385
28.2998259486915,115.588428765482,28.2998259486915,114.49629581481
29.2994279661457,115.588428765482,29.2994279661457,114.49629581481
30.3343377694185,115.791458410353,30.3343377694185,114.712010316775
31.4058024945875,115.970444514239,31.4058024945875,114.90241247562
32.5151133288759,115.970444514239,32.5151133288759,114.90241247562
33.6636070666191,116.128211316422,33.6636070666191,115.070187610481
34.852667720193,116.26760066107,34.852667720193,115.218199214671
36.0837281878414,116.390919968847,36.0837281878414,115.348972838077
37.3582719804156,116.390919968847,37.3582719804156,115.348972838077
38.6778350091046,116.499704802982,38.6778350091046,115.464375835771
40.0440074363117,116.595046473117,40.0440074363117,115.565788824359
41.4584355919074,116.678103111217,41.4584355919074,115.654489788218
42.9228239571681,116.750324653083,42.9228239571681,115.731872049366
44.4389372187905,116.81333939652,44.4389372187905,115.799448510617
46.0086023954584,116.868739989533,46.0086023954584,115.858778971018
47.6337110395232,116.917888134979,47.6337110395232,115.911310891921
49.3162215164521,116.961702823225,49.3162215164521,115.958068521464
51.0581613647904,117.000524542289,51.0581613647904,115.999393900455
52.8616297394821,117.034280498157,52.8616297394821,116.035104637248
54.7287999414934,117.062943535729,54.7287999414934,116.06507574679
56.6619220367865,117.086910776647,56.6619220367865,116.089746883372
58.6633255678009,117.123844801228,58.6633255678009,116.127107860848
60.7354223607092,117.13798482853,60.7354223607092,116.141394753663
62.88070943183,117.149381613934,62.88070943183,116.153000390137
65.1017719967012,117.163191040556,65.1017719967012,116.167025202896
67.4012865854386,117.165583321861,67.4012865854386,116.169122214012
69.7820242681355,117.163378836671,69.7820242681355,116.16517675313
72.2468539941886,117.159893805682,72.2468539941886,116.1603674917
74.798746049576,117.149197337806,74.798746049576,116.146613716801
77.4407756362511,117.141585367177,77.4407756362511,116.137370284993
80.1761265779693,117.120646655954,80.1761265779693,116.112943818956
83.0080951570095,117.092487634133,83.0080951570095,116.081157492478
85.9400940864168,117.059195674916,85.9400940864168,116.044484234507
88.9756566225517,117.022892047487,88.9756566225517,116.004792305892
92.1184408229021,117.00405872005,92.1184408229021,115.984150351612
95.3722339542894,116.943874026566,95.3722339542894,115.918088590072
98.74095705678,116.898118824735,98.74095705678,115.867834124179
102.228669668803,116.847258860982,102.228669668803,115.812358333999
105.839574719169,116.793313592097,105.839574719169,115.754253261815
109.578023591879,116.737052180627,109.578023591879,115.6940780405
113.44852136984,116.642821035436,113.44852136984,115.592538354088
117.45573226379,116.579266292592,117.45573226379,115.523133674724
121.604485232988,116.498959674569,121.604485232988,115.437376326891
125.899779804438,116.413356824548,125.899779804438,115.347255871942
130.346792097648,116.350271533841,130.346792097648,115.280087606732
134.950881062214,116.253709740525,134.950881062214,115.178614817158
139.717594935705,116.154898004658,139.717594935705,115.077672451355
144.652677929671,116.055421524339,144.652677929671,114.971900346699
149.7620771518,115.956565070561,149.7620771518,114.864925002628
155.051949772589,115.820859808382,155.051949772589,114.721012151135
160.528670445143,115.716986463016,160.528670445143,114.61158923085
166.198838987068,115.573938068577,166.198838987068,114.461392959484
172.06928833369,115.466680955096,172.06928833369,114.351533624794
178.147092772209,115.323556741287,178.147092772209,114.202826039224
184.439576466687,115.185179491955,184.439576466687,114.057668350415
190.954322284161,115.044785960878,190.954322284161,113.90865498571
197.699180932512,114.9001508603,197.699180932512,113.759485066037
204.682280421091,114.721753568014,204.682280421091,113.577427784333
211.912035855523,114.580549779343,211.912035855523,113.432986736747
219.397159578477,114.404774953006,219.397159578477,113.253339276843
227.146671668621,114.229455037998,227.146671668621,113.073297601831
235.169910810431,114.052831004516,235.169910810431,112.893378671099
243.476545547932,113.878725184789,243.476545547932,112.716475447719
252.076585935945,113.712866386702,252.076585935945,112.54885451057
260.98039560288,113.507316570815,260.98039560288,112.339075776224
270.198704239605,113.305751271284,270.198704239605,112.131808872312
279.742620529448,113.109123723934,279.742620529448,111.934950707309
289.623645534907,112.913191966036,289.623645534907,111.737520550098
299.853686557209,112.720185857994,299.853686557209,111.54078151375
310.44507148541,112.498704561295,310.44507148541,111.318586849795
321.410563652328,112.280579168794,321.410563652328,111.099719316358
332.763377215226,112.068087654794,332.763377215226,110.886113803687
